age,fnlwgt,educational-num,hours-per-week,log-capital-gain,log-capital-loss,private_workclass,postgrad_education,after_HS_education,school_education,married,occupation_cat_blue_collar,occupation_cat_others,occupation_cat_service,occupation_cat_white_collar,relationship_Husband,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,race_white,gender_male,country_US,high_income
41,123306,10,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
60,123992,10,45,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
57,166107,9,40,0.0,0.0,True,0,1,0,1,0,0,0,1,0,0,0,0,0,1,False,False,False,False
52,30731,9,40,8.895492631451633,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
47,109421,13,50,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
32,240979,10,60,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
64,31993,4,10,0.0,0.0,False,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
44,456236,10,45,0.0,0.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,True,True,True
40,141583,6,40,0.0,0.0,True,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False,True,False
75,126225,9,40,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
20,71788,10,18,0.0,0.0,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False
41,356934,10,44,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
26,216010,9,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,False,True,False
19,400356,10,40,0.0,0.0,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,True,True,True,False
19,139278,9,20,0.0,0.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,True,True,False
18,457710,7,16,0.0,0.0,False,0,0,1,0,0,1,0,0,0,0,0,1,0,0,True,True,False,False
54,343333,13,80,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,True
80,227210,13,40,9.147081032336992,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
18,149343,9,3,0.0,0.0,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False
22,279901,9,40,0.0,0.0,True,0,1,0,1,0,0,1,0,0,0,0,1,0,0,False,True,True,False
21,126613,10,40,0.0,0.0,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,True,False,True,False
23,132300,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
19,235732,7,15,0.0,0.0,True,0,0,1,0,0,0,0,1,0,0,0,0,1,0,True,False,True,False
30,27207,7,45,0.0,0.0,True,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
45,247053,9,40,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
38,455379,13,63,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
27,197918,7,47,0.0,0.0,True,0,0,1,0,1,0,0,0,0,0,0,0,1,0,False,True,True,False
25,512771,5,45,0.0,0.0,True,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
27,124680,14,40,0.0,0.0,False,1,0,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
33,157887,5,50,0.0,0.0,True,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
41,483201,13,40,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
24,194247,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
64,64101,8,24,0.0,0.0,False,0,0,1,1,0,1,0,0,1,0,0,0,0,0,True,True,True,False
28,190911,10,40,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
48,148254,9,16,0.0,0.0,True,0,1,0,1,1,0,0,0,0,0,0,0,0,1,True,False,True,True
28,192384,13,40,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
46,79874,13,53,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
56,178787,9,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
54,172962,13,40,0.0,7.201170883281678,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
21,73679,10,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,False,True,False
35,98776,9,60,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
35,80479,11,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
60,117509,9,40,0.0,0.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
43,102114,10,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,False,True,False
30,218551,11,45,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
17,175465,6,14,0.0,0.0,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,True,False,True,False
27,305647,12,40,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
52,149508,11,48,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
22,214238,4,40,0.0,0.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,True,False,False,False
59,222081,13,35,0.0,0.0,False,0,1,0,0,0,0,0,1,0,0,1,0,0,0,False,False,True,False
41,177905,14,45,0.0,0.0,True,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
46,168069,9,45,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
20,175069,10,30,6.962243464266207,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,True,True,False
88,30102,13,50,0.0,7.504942068396171,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,False,False
51,172281,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
33,249438,9,40,0.0,0.0,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,False,False,True,False
26,167350,10,50,8.051340933292979,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
67,187553,4,40,0.0,0.0,False,0,0,1,0,0,1,0,0,0,1,0,0,0,0,True,True,True,False
48,145041,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,1,0,0,0,True,True,False,False
25,147638,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,False,False,False,False
46,28419,15,50,11.512925464970229,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
31,188246,14,50,0.0,0.0,True,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
74,172787,9,35,0.0,7.733245646529795,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,True
42,223548,4,30,0.0,0.0,True,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,False,False
41,191451,14,60,0.0,0.0,True,1,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,True,True
33,171468,10,40,0.0,0.0,True,0,1,0,1,1,0,0,0,0,0,0,0,0,1,True,False,True,False
42,76280,9,40,0.0,0.0,True,0,1,0,1,0,0,0,1,0,0,0,0,0,1,True,False,True,False
56,105363,13,40,8.413830678421084,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
37,140673,10,40,0.0,0.0,True,0,1,0,1,0,0,0,1,0,0,0,0,0,1,True,False,True,True
42,173888,9,52,0.0,0.0,True,0,1,0,1,0,0,0,1,0,1,0,0,0,0,True,True,True,False
59,381965,9,80,0.0,7.462214939768189,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
62,97017,10,45,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
42,135056,10,40,0.0,0.0,True,0,1,0,1,0,0,0,1,0,0,0,0,0,1,True,False,True,False
19,151506,9,30,0.0,0.0,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,True,False,True,False
41,359696,13,60,9.617470759403409,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
63,254907,11,20,0.0,0.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,True,False,True,False
26,96467,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
58,201011,4,24,0.0,0.0,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0,True,False,True,False
28,180928,10,55,8.519989278718239,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
26,240842,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,0,1,0,False,False,True,False
37,312232,13,40,8.552367266423891,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
25,295289,9,40,0.0,0.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,False,False,True,False
64,66634,13,50,10.233833921427351,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,True,True,True
37,83880,10,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,1,0,0,0,0,True,True,True,False
49,84013,9,35,0.0,0.0,True,0,1,0,0,0,0,1,0,0,0,0,0,1,0,True,False,True,False
33,111363,13,45,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
23,60783,11,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
47,141483,5,40,0.0,0.0,False,0,0,1,0,0,0,1,0,0,1,0,0,0,0,True,False,True,False
22,99199,10,20,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,True,False
46,109089,15,40,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
35,251396,13,50,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
32,261059,10,50,0.0,0.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,True,True,True,False
22,238831,10,40,0.0,0.0,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,True,False
58,100054,13,70,0.0,7.551186867296149,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
51,290688,3,40,0.0,0.0,False,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
43,208613,15,40,11.512925464970229,0.0,True,0,1,0,1,0,0,0,1,0,1,0,0,0,0,True,True,True,True
43,308498,9,40,0.0,0.0,False,0,1,0,1,0,0,0,1,0,0,0,0,1,0,True,False,True,False
55,107157,9,40,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
30,162572,13,70,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,True
24,278107,9,60,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,True,False
26,142081,9,40,0.0,0.0,True,0,1,0,1,0,0,1,0,0,0,0,0,0,1,True,False,False,False
59,348430,13,43,0.0,7.551186867296149,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
32,267736,10,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,False,False,True,False
18,154583,7,16,0.0,0.0,True,0,0,1,0,0,0,0,1,0,0,0,1,0,0,True,False,True,False
33,306309,14,50,0.0,0.0,False,1,0,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
31,473133,14,40,8.552367266423891,0.0,True,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
59,169982,13,50,0.0,7.602401335665818,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
39,176186,10,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
41,116493,10,52,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
67,54269,6,12,0.0,0.0,False,0,0,1,0,0,0,1,0,0,1,0,0,0,0,True,False,True,False
30,113838,11,60,8.051340933292979,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,False,False
46,131091,14,50,0.0,0.0,True,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
37,94208,2,35,0.0,0.0,True,0,0,1,0,0,0,1,0,0,0,0,0,1,0,True,False,False,False
31,294870,12,40,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
23,209955,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,1,0,0,0,0,True,True,True,False
50,201984,4,40,0.0,0.0,True,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
21,174907,12,32,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,False,True,False
72,164724,13,28,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,False,True,False
38,154568,14,40,0.0,0.0,True,1,0,0,1,0,0,0,1,1,0,0,0,0,0,False,True,False,False
38,152307,10,30,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
39,272671,13,50,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
58,198145,9,40,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
23,38238,13,40,0.0,0.0,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,True,True,True,False
38,203717,13,60,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
18,262118,10,22,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,False,False,False,False
30,79448,10,10,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,False,True,False
49,24712,13,35,0.0,0.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,False,False,False
21,322674,10,32,0.0,0.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,True,True,True,False
46,114032,10,45,0.0,7.543273346705446,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
60,108969,6,50,0.0,0.0,True,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
20,39764,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,True,False
29,186733,9,50,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
35,223514,13,40,0.0,0.0,True,0,1,0,1,0,0,0,1,0,0,0,0,0,1,False,False,True,False
29,220419,13,56,0.0,0.0,False,0,1,0,0,1,0,0,0,0,1,0,0,0,0,True,True,True,False
26,198163,14,40,0.0,0.0,True,1,0,0,1,0,0,0,1,0,0,0,0,0,1,True,False,True,False
35,103323,10,40,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
29,109001,10,35,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
19,107405,10,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
43,64112,10,50,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
27,170301,14,45,0.0,0.0,True,1,0,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
67,223257,9,40,0.0,0.0,False,0,1,0,0,0,0,1,0,0,0,0,0,1,0,True,True,True,False
39,111499,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
22,147253,10,15,0.0,0.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,True,True,True,False
47,223342,9,40,7.684783943522785,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,False,False
26,159732,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,1,0,0,0,0,True,True,True,False
23,184699,9,40,0.0,0.0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,False,False,True,False
24,205940,5,30,0.0,0.0,False,0,0,1,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False
35,232036,9,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
52,317032,9,50,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
28,27044,12,43,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
61,438587,3,40,0.0,0.0,True,0,0,1,1,1,0,0,0,1,0,0,0,0,0,False,True,True,False
22,285580,13,45,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,True,True,False
49,213307,10,40,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
40,187702,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
17,96354,7,40,0.0,0.0,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,True,True,True,False
35,28572,10,35,8.310169021981912,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
22,113588,10,30,0.0,7.462789157412448,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,True,False,True,False
27,183523,13,45,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
31,349148,9,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
46,96260,13,20,0.0,0.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
25,199545,9,35,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
32,98656,14,40,0.0,0.0,True,1,0,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
34,242460,13,40,8.94754601503218,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
38,296999,13,70,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
23,201179,10,40,0.0,0.0,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,True,True,True,False
50,30682,14,50,0.0,0.0,False,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
17,136363,6,20,0.0,0.0,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,True,True,True,False
32,387270,9,40,0.0,0.0,True,0,1,0,1,0,0,0,1,0,0,0,0,0,1,True,False,True,True
71,150943,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,1,0,0,0,True,False,True,False
24,50341,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
32,125279,9,99,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,0,1,0,True,True,True,False
49,323798,10,50,8.109525659752872,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
36,233533,10,60,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
40,356934,12,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,True
28,167336,10,40,9.261128538808288,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,True
21,56520,10,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,True,True,False
52,236497,13,48,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
25,191803,12,50,0.0,0.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
70,102610,6,32,0.0,0.0,True,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
28,70100,13,20,0.0,0.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
46,83064,12,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
62,199021,9,54,0.0,0.0,True,0,1,0,1,1,0,0,0,0,1,0,0,0,0,True,True,True,False
32,373263,9,40,0.0,0.0,True,0,1,0,1,0,0,0,1,0,0,0,0,0,1,True,False,True,False
55,223127,5,40,0.0,0.0,True,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
49,39986,5,40,0.0,0.0,True,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
24,151818,9,35,0.0,0.0,False,0,1,0,0,1,0,0,0,0,1,0,0,0,0,True,True,True,False
21,195199,9,30,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,False,True,False
44,105896,13,36,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
24,205844,13,65,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,False,False,True,False
33,229051,10,52,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
29,233168,13,46,0.0,0.0,True,0,1,0,1,0,0,0,1,0,0,0,0,0,1,True,False,True,True
36,181721,6,60,0.0,0.0,True,0,0,1,0,1,0,0,0,0,0,0,1,0,0,False,True,True,False
63,205246,9,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,False,True,True,False
38,191137,6,40,0.0,0.0,True,0,0,1,1,0,0,1,0,1,0,0,0,0,0,True,True,True,False
38,233033,14,40,0.0,0.0,False,1,0,0,1,0,0,0,1,1,0,0,0,0,0,False,True,True,False
36,206951,10,40,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
17,142912,6,40,0.0,0.0,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,True,True,True,False
41,144460,10,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,False,False
22,71379,10,35,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
47,187581,11,48,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
27,96219,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,1,0,0,0,True,False,True,False
32,450141,10,40,0.0,7.25063551189868,False,0,1,0,0,1,0,0,0,0,1,0,0,0,0,True,True,True,False
38,393945,11,36,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
40,242619,13,40,8.444837529224097,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
21,163870,10,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,True,False,False
33,56150,13,40,7.684783943522785,0.0,True,0,1,0,0,1,0,0,0,0,1,0,0,0,0,True,True,True,False
38,124665,13,20,0.0,0.0,False,0,1,0,0,1,0,0,0,0,1,0,0,0,0,True,False,True,False
35,225330,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
48,67725,13,45,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
65,139272,13,60,11.512925464970229,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
28,370675,13,50,0.0,7.25063551189868,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,False,False
51,189511,11,50,0.0,0.0,True,0,1,0,1,0,0,1,0,1,0,0,0,0,0,True,True,False,True
37,94706,13,40,10.233833921427351,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,False,True,True,True
34,87535,16,40,0.0,0.0,True,1,0,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
42,184018,10,40,0.0,0.0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,True,True,True,False
61,29797,9,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,1,0,0,0,True,False,True,False
49,33300,9,84,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
39,327120,9,40,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,False,False
49,38563,13,56,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,True
54,161334,14,40,0.0,0.0,False,1,0,0,1,0,0,0,1,0,1,0,0,0,0,False,False,False,False
36,192443,10,40,9.514215624322715,0.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,False,True,True,True
44,100584,9,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,False,True,True,False
31,140092,13,40,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
34,81206,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,1,0,0,0,0,False,True,True,False
34,155343,9,50,0.0,7.522400231387125,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
34,181091,9,40,8.94754601503218,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
28,436198,10,30,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
64,267198,15,16,0.0,0.0,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0,True,True,True,False
18,444607,10,25,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,False,True,False
67,397831,10,40,0.0,7.3395376954076745,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
42,195488,6,40,0.0,0.0,True,0,0,1,0,0,0,0,1,0,0,0,0,1,0,True,False,True,False
34,245211,14,40,0.0,0.0,True,1,0,0,1,1,0,0,0,1,0,0,0,0,0,True,True,False,True
19,181781,7,28,0.0,0.0,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,True,False,True,False
45,169092,9,55,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
27,216178,13,35,0.0,0.0,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,True,False
52,128272,9,14,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
26,192944,13,40,0.0,0.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
26,112847,11,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,True,True,False
53,470368,12,48,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,False,True,False
21,50411,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,1,0,0,0,0,True,True,True,False
30,291951,9,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,False,True,True,False
60,109530,11,40,8.895492631451633,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
64,182044,6,50,0.0,0.0,True,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
44,198282,14,40,9.617470759403409,0.0,True,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
45,225456,13,40,0.0,7.589841512182657,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
30,404062,9,15,0.0,7.589841512182657,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
29,194640,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,True,False
19,327079,10,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,False,True,False
