Zip,Merchant State,User_Freq_Day,Time_Diff_Hours,MCC,Merchant City,Amount,Is Fraud?
50956.44211506332,21,4,3.1166666666666667,5094,20,140.37,1
50956.44211506332,5,4,3.6166666666666667,5661,13,123.55,1
50956.44211506332,5,4,0.06666666666666667,5816,13,66.17,1
50956.44211506332,5,1,177.81666666666666,3640,13,282.16,1
10466.0,50,1,3101.733333333333,5411,1,34.97,0
10463.0,50,1,24599.916666666668,5814,1,6.67,0
10463.0,50,1,11976.533333333333,5814,1,10.22,0
10463.0,50,1,3652.95,5813,1,9.24,0
96792.0,20,1,30705.0,3730,20,-190.0,0
50956.44211506332,5,1,9374.583333333334,4121,13,21.39,0
95690.0,5,1,0.0,5712,20,284.95,0
50956.44211506332,5,1,10726.0,5311,13,52.61,1
95687.0,5,1,17231.033333333333,5499,20,82.0,0
95685.0,5,1,7345.466666666666,5541,20,-92.0,0
50956.44211506332,5,1,26586.6,4784,13,19.69,0
50956.44211506332,5,1,5265.866666666667,4784,13,20.06,0
95687.0,5,1,12834.883333333333,5499,20,-55.0,0
50956.44211506332,29,1,27871.033333333333,5932,20,0.24,1
50956.44211506332,29,1,263.01666666666665,5211,20,62.57,1
50956.44211506332,29,1,93.38333333333334,4121,20,13.02,1
50956.44211506332,29,1,289.8833333333333,5311,20,57.97,1
50956.44211506332,5,1,0.0,3006,13,337.57,1
89702.0,49,2,403.76666666666665,5921,20,41.39,1
50956.44211506332,5,2,4.85,5300,13,79.21,1
50956.44211506332,5,1,16.516666666666666,5815,13,162.37,1
89701.0,49,1,1463.3333333333333,5541,20,2.51,0
89701.0,49,1,24609.9,5814,20,27.26,0
89701.0,49,1,5183.866666666667,5541,20,8.18,0
90002.0,5,1,2830.733333333333,5300,8,457.89,0
89701.0,49,1,8180.083333333333,8041,20,10.7,0
50956.44211506332,5,1,10268.7,4899,13,74.94,0
86302.0,3,1,0.0,5311,20,46.88,0
50956.44211506332,19,1,30284.7,3359,20,469.0,0
85745.0,3,1,27416.15,5411,19,2.0,0
85746.0,3,1,12973.433333333332,5812,19,21.26,0
85935.0,3,1,9134.983333333334,4829,20,60.0,0
85745.0,3,1,71925.56666666667,5541,19,-55.0,0
40241.0,32,1,3435.266666666667,5813,9,24.39,0
85745.0,3,1,17802.533333333333,5812,19,2.33,0
50956.44211506332,5,1,0.0,5815,13,0.93,0
32960.0,14,1,0.0,5499,20,-64.0,0
32962.0,14,1,3145.6,5311,20,62.74,0
50956.44211506332,51,1,11185.85,5921,20,0.56,1
50956.44211506332,51,1,116.3,5812,20,55.42,1
50956.44211506332,51,1,220.66666666666666,5310,20,187.59,1
33012.0,14,1,46481.26666666667,4829,20,60.0,0
50956.44211506332,5,1,28034.916666666668,4784,13,28.2,0
32960.0,14,1,7153.716666666666,5814,20,13.76,0
33029.0,14,1,3824.7,4111,20,89.68,0
32960.0,14,1,12323.766666666666,5499,20,-66.0,0
32964.0,14,1,1059.3,5411,20,12.92,0
32960.0,14,1,4200.216666666666,5814,20,16.63,0
32960.0,14,1,25895.35,5211,20,68.88,0
50956.44211506332,5,1,3575.1666666666665,4784,13,39.0,0
32960.0,14,1,3577.4666666666667,5300,20,59.14,0
33029.0,14,1,9679.85,4111,20,108.22,0
77086.0,61,1,0.0,5912,5,13.5,0
77086.0,61,1,8408.566666666668,5310,5,45.9,0
45014.0,52,2,1170.8333333333333,5300,20,87.91,1
44811.0,52,2,4.133333333333334,5310,20,114.14,1
77086.0,61,1,3385.6666666666665,5411,5,50.23,0
77089.0,61,1,18737.766666666666,7922,5,55.05,0
77088.0,61,1,39935.88333333333,7538,5,42.58,0
77087.0,61,1,9850.616666666667,5411,5,49.34,0
77086.0,61,1,1242.0333333333333,4829,5,60.0,0
50956.44211506332,5,1,2876.133333333333,5912,13,166.47,1
77087.0,61,1,3222.1833333333334,5411,5,51.67,0
75381.0,61,1,12924.183333333332,7538,4,33.93,0
77086.0,61,1,2938.6833333333334,5211,5,44.21,0
77086.0,61,1,14154.283333333333,7538,5,27.84,0
44827.0,52,2,0.0,5651,20,23.97,1
44820.0,52,2,1.7333333333333334,5311,20,45.87,1
44857.0,52,1,47.96666666666667,3780,20,230.8,1
77346.0,61,1,22175.3,5921,20,10.49,0
77346.0,61,1,2420.133333333333,5499,20,0.14,0
50956.44211506332,5,1,5446.8,5300,13,11.63,1
50956.44211506332,21,2,21.4,5912,20,54.1,1
50956.44211506332,21,2,0.03333333333333333,5651,20,54.67,1
50956.44211506332,5,2,2520.8333333333335,5815,13,6.15,1
50956.44211506332,5,2,4.6,5651,13,64.68,1
50956.44211506332,5,1,22.866666666666667,4722,13,243.71,1
50956.44211506332,5,1,44470.7,4121,13,41.43,1
48146.0,37,1,7718.283333333334,3771,20,49.51,0
50956.44211506332,29,1,24592.633333333335,3359,20,145.0,1
50956.44211506332,29,1,164.68333333333334,5932,20,69.31,1
70815.0,33,1,0.0,5411,20,26.61,0
50956.44211506332,4,1,8062.433333333333,4121,20,60.04,1
50956.44211506332,4,1,20.05,7011,20,136.0,1
50956.44211506332,4,1,172.98333333333332,5912,20,102.94,1
50956.44211506332,4,1,168.66666666666666,5651,20,527.09,1
50956.44211506332,5,1,18817.016666666666,5533,13,319.86,1
50956.44211506332,5,1,47297.0,5977,13,137.96,1
50956.44211506332,5,1,97.41666666666667,3008,13,234.11,1
70815.0,33,1,14612.7,5499,20,75.38,0
50956.44211506332,5,2,12579.583333333334,5311,13,230.69,1
50956.44211506332,5,2,2.533333333333333,4829,13,69.78,1
18940.0,55,1,0.0,4829,20,100.0,0
19539.0,55,1,6423.7,7922,20,120.52,1
50956.44211506332,5,1,69.36666666666666,5719,13,0.83,1
18940.0,55,1,29650.866666666665,4829,20,120.0,0
18940.0,55,1,6449.783333333334,4829,20,60.0,0
50956.44211506332,5,1,480.8333333333333,5311,13,24.98,1
18925.0,55,1,19146.1,5814,20,3.94,0
18940.0,55,1,28034.083333333332,4829,20,100.0,0
44644.0,52,1,0.0,5921,20,19.69,0
10530.0,50,1,11717.75,5411,20,8.52,0
50956.44211506332,5,1,20314.966666666667,4829,13,182.25,1
10536.0,50,1,626.2166666666667,5541,20,111.19,0
10533.0,50,1,27385.4,5499,20,96.14,0
10530.0,50,1,47188.63333333333,5921,20,11.21,0
50956.44211506332,29,1,8706.25,5499,20,6.02,1
50956.44211506332,5,1,0.0,4121,13,24.19,0
20783.0,35,1,8442.066666666668,5300,20,131.38,0
50956.44211506332,5,1,95.66666666666667,4784,13,27.57,0
27360.0,43,1,46445.8,4121,20,17.82,0
20724.0,35,1,21202.466666666667,5411,20,3.87,0
50956.44211506332,5,1,0.0,4829,13,150.16,1
32773.0,14,1,4656.833333333333,5912,20,15.61,0
50956.44211506332,5,1,13484.7,5310,13,96.65,1
50956.44211506332,5,1,23.483333333333334,5661,13,43.25,1
50956.44211506332,5,1,3623.3,5300,13,42.63,1
32775.0,14,1,28749.333333333332,5499,20,56.0,0
50956.44211506332,5,2,15678.716666666667,4829,13,71.52,1
50956.44211506332,5,2,0.26666666666666666,4112,13,47.76,1
32768.0,14,1,49.18333333333333,5912,20,22.72,1
50956.44211506332,5,1,4204.083333333333,5311,13,120.98,1
50956.44211506332,5,1,2102.766666666667,5300,13,375.69,1
50956.44211506332,29,1,23212.733333333334,5310,20,97.6,1
50956.44211506332,29,1,23.583333333333332,5211,20,137.82,1
50956.44211506332,5,1,0.0,5719,13,156.63,1
39170.0,40,2,2465.8333333333335,5813,20,17.03,1
39059.0,40,2,2.716666666666667,7011,20,301.0,1
50956.44211506332,5,2,1031.8666666666666,5311,13,82.22,1
50956.44211506332,5,2,5.7,5311,13,312.96,1
39429.0,40,1,29014.316666666666,5300,20,11.17,0
50956.44211506332,5,1,2900.116666666667,4214,13,2.8,1
50956.44211506332,5,1,31.816666666666666,3780,13,156.0,1
50956.44211506332,5,1,69.06666666666666,3387,13,125.0,1
50956.44211506332,5,1,70.15,3780,13,10.84,1
50956.44211506332,5,1,93.05,3387,13,-125.0,1
50956.44211506332,5,1,12526.966666666667,5300,13,144.92,1
50956.44211506332,5,2,19708.883333333335,5815,13,41.07,1
50956.44211506332,5,2,4.933333333333334,4829,13,1.66,1
50956.44211506332,5,1,40.71666666666667,4722,13,-500.0,1
50956.44211506332,29,1,17330.5,5912,20,28.66,1
50956.44211506332,29,1,6719.033333333334,5541,20,-77.0,1
50956.44211506332,29,1,24.583333333333332,5094,20,33.4,1
11214.0,50,1,0.0,7832,2,31.11,0
49801.0,37,1,0.0,5812,20,26.75,0
27983.0,43,1,0.0,5651,20,39.54,0
50956.44211506332,29,1,95639.81666666667,5814,20,131.78,1
50956.44211506332,29,1,2207.6833333333334,5311,20,1.74,1
50956.44211506332,29,1,77.31666666666666,5311,20,88.27,1
50956.44211506332,4,1,0.0,5094,20,119.64,1
33126.0,14,1,12747.916666666666,5300,10,7.29,1
50956.44211506332,5,1,23845.5,5815,13,6.03,1
50956.44211506332,5,3,20.75,4214,13,25.61,1
50956.44211506332,21,3,2.9166666666666665,5094,20,191.78,1
50956.44211506332,21,3,1.0666666666666667,5310,20,231.54,1
33155.0,14,1,62543.23333333333,5541,10,42.66,0
50021.0,22,1,0.0,5310,20,64.57,0
50956.44211506332,5,1,15332.333333333334,5311,13,136.88,1
50956.44211506332,5,1,5618.016666666666,4112,13,44.07,1
50022.0,22,1,5976.066666666667,5541,20,11.89,0
50022.0,22,1,17706.816666666666,5541,20,15.01,0
50266.0,22,1,1950.7,5970,20,50.09,0
50151.0,22,1,1710.1333333333334,4829,20,60.0,0
88062.0,48,1,0.0,5411,20,43.24,0
88101.0,48,1,193.58333333333334,5812,20,7.15,0
50956.44211506332,5,1,4143.483333333334,5311,13,152.96,1
88203.0,48,1,7542.633333333333,5311,20,39.32,0
88027.0,48,1,17930.1,5411,20,0.32,1
50956.44211506332,5,1,17255.466666666667,5311,13,11.21,1
88026.0,48,1,4324.983333333334,5310,20,76.52,1
50956.44211506332,5,1,20.416666666666668,5211,13,29.06,1
50956.44211506332,5,1,92.35,4722,13,-421.0,1
50956.44211506332,5,1,3480.7166666666667,5311,13,26.42,0
88101.0,48,1,19446.516666666666,5499,20,2.02,0
50956.44211506332,29,2,67700.05,5310,20,45.57,1
50956.44211506332,29,2,4.983333333333333,5311,20,24.16,1
50956.44211506332,29,1,143.15,5311,20,125.44,1
50956.44211506332,5,1,0.0,5311,13,16.63,1
50956.44211506332,5,1,49.483333333333334,7922,13,90.09,1
50956.44211506332,5,1,7008.983333333334,5719,13,114.04,1
37849.0,60,1,5567.85,7832,20,29.93,1
50956.44211506332,5,1,17.216666666666665,4722,13,11.51,1
50956.44211506332,5,1,32289.8,7922,13,179.36,0
37931.0,60,1,136.45,5912,20,149.24,0
37931.0,60,1,3916.85,5310,20,60.15,0
50956.44211506332,5,1,29038.533333333333,9402,13,10.95,1
38016.0,60,1,10279.35,7832,20,16.71,0
50956.44211506332,26,1,0.0,5712,20,98.82,1
50956.44211506332,4,2,6859.316666666667,5812,20,107.12,1
50956.44211506332,4,2,4.916666666666667,5310,20,117.15,1
23832.0,66,1,2835.15,5812,20,50.57,0
50956.44211506332,5,2,28542.55,5719,13,75.8,1
50956.44211506332,5,2,2.65,4411,13,372.33,1
23832.0,66,1,5238.833333333333,5300,20,95.45,0
23832.0,66,1,38233.05,5499,20,78.0,0
23832.0,66,1,30481.683333333334,7538,20,46.89,0
23832.0,66,1,25605.016666666666,5812,20,5.4,0
50956.44211506332,5,1,10756.0,4814,13,447.24,1
50956.44211506332,5,2,42.166666666666664,5912,13,98.7,1
50956.44211506332,5,2,0.08333333333333333,5310,13,163.84,1
50956.44211506332,5,1,4919.783333333334,5300,13,498.09,1
50956.44211506332,5,1,7059.333333333333,5311,13,7.19,1
23832.0,66,1,11311.25,5812,20,37.04,0
33607.0,14,1,0.0,5411,20,60.09,0
33611.0,14,1,50930.63333333333,5300,20,74.34,0
33614.0,14,1,15690.366666666667,7538,20,82.64,0
50956.44211506332,5,2,58035.416666666664,5310,13,6.28,1
50956.44211506332,5,2,0.05,5300,13,94.22,1
33607.0,14,1,9670.233333333334,5300,20,2.47,0
50956.44211506332,5,1,0.0,5300,13,226.56,1
50956.44211506332,5,1,26.016666666666666,5310,13,7.53,1
37179.0,60,1,42188.55,5300,20,30.81,0
50956.44211506332,5,2,33457.6,5912,13,14.51,1
50956.44211506332,5,2,1.1333333333333333,5815,13,38.56,1
35750.0,1,1,8776.333333333334,4829,20,60.0,0
50956.44211506332,5,1,0.0,4121,13,41.96,0
20774.0,35,1,99133.53333333334,8043,20,160.24,0
19145.0,55,1,0.0,5814,15,44.93,0
32438.0,14,1,16489.033333333333,5814,20,55.51,0
19145.0,55,1,11759.35,5812,15,52.66,0
19145.0,55,1,32094.3,5655,15,31.54,0
50956.44211506332,5,1,32048.666666666668,5045,13,269.54,1
19146.0,55,1,31337.25,5541,15,99.0,0
60153.0,24,1,0.0,7542,20,8.81,0
60153.0,24,1,13438.2,5411,20,11.25,0
50956.44211506332,5,1,1746.7,3387,13,197.0,1
50956.44211506332,5,1,13819.1,5815,13,27.78,0
50956.44211506332,5,1,19038.4,3007,13,653.48,1
60153.0,24,1,25346.333333333332,5411,20,9.41,0
85023.0,3,1,0.0,5499,20,64.32,0
85036.0,3,1,47936.53333333333,5300,20,184.92,1
50956.44211506332,5,1,0.0,5970,13,6.6,1
87106.0,48,1,19385.5,5411,20,2.56,0
40391.0,32,1,0.0,7538,20,13.96,0
40391.0,32,1,21006.85,5311,20,3.19,0
60081.0,24,1,0.0,4111,20,143.08,0
60099.0,24,1,29665.95,4829,20,120.0,0
50956.44211506332,5,2,9504.016666666666,5815,13,25.78,1
50956.44211506332,5,2,3.3666666666666667,5310,13,78.46,1
50956.44211506332,5,1,19.216666666666665,5311,13,20.76,1
50956.44211506332,21,1,24.866666666666667,5912,20,19.2,1
60081.0,24,1,2830.8,4111,20,155.51,0
60077.0,24,1,12010.25,7210,20,11.25,0
60077.0,24,1,11515.066666666668,5812,20,9.6,0
50956.44211506332,5,2,13779.066666666668,5094,13,175.8,1
50956.44211506332,5,2,0.9,3387,13,303.0,1
50956.44211506332,5,1,18.65,5912,13,0.72,1
60085.0,24,1,2858.266666666667,5411,20,0.73,0
50956.44211506332,5,1,2332.016666666667,5651,13,9.0,1
60093.0,24,1,4056.8333333333335,5300,20,53.13,1
50956.44211506332,5,1,211.36666666666667,5310,13,266.33,1
50956.44211506332,5,1,2760.0,4829,13,150.87,1
50956.44211506332,4,1,0.0,5812,20,12.29,1
50956.44211506332,5,1,6736.516666666666,3775,13,225.19,1
60804.0,24,1,0.0,5300,20,270.0,1
50956.44211506332,5,1,20.25,5211,13,41.59,1
50956.44211506332,5,1,2643.8166666666666,5719,13,119.73,1
60629.0,24,1,7313.583333333333,7538,3,22.42,0
60630.0,24,1,4764.416666666667,7538,3,20.88,0
60629.0,24,1,17004.983333333334,7922,3,27.2,0
60630.0,24,1,7643.133333333333,7538,3,16.47,0
60629.0,24,1,23539.016666666666,5912,3,2.43,0
60629.0,24,1,8645.016666666666,7538,3,13.22,0
50956.44211506332,29,1,23948.65,4214,20,9.76,1
50956.44211506332,5,1,0.0,5311,13,176.19,1
50956.44211506332,29,1,70429.76666666666,5045,20,69.14,1
27617.0,43,1,0.0,5499,20,78.0,1
27509.0,43,1,169.61666666666667,5311,20,174.49,1
27560.0,43,1,13155.15,5814,20,61.97,0
50956.44211506332,5,1,20512.75,5311,13,12.25,1
50956.44211506332,5,1,45.71666666666667,5912,13,8.44,1
50956.44211506332,5,1,24.2,5816,13,55.6,1
50956.44211506332,5,1,88.88333333333334,3509,13,278.92,1
50956.44211506332,21,1,3916.75,5912,20,26.12,1
27560.0,43,1,18695.116666666665,7538,20,88.95,0
50956.44211506332,5,1,23500.1,5311,13,262.77,1
50956.44211506332,5,1,2687.366666666667,5311,13,67.28,1
50956.44211506332,5,1,52.18333333333333,5815,13,145.42,1
50956.44211506332,5,2,2445.25,5815,13,43.9,1
50956.44211506332,5,2,2.1666666666666665,5311,13,319.4,1
27560.0,43,1,12043.583333333334,5541,20,73.0,0
50956.44211506332,5,1,46.63333333333333,7349,13,18.64,0
50956.44211506332,29,1,8979.783333333333,5651,20,51.62,1
50956.44211506332,29,1,198.48333333333332,5311,20,3.89,1
50956.44211506332,29,1,189.61666666666667,3504,20,201.0,1
50956.44211506332,29,1,162.28333333333333,5651,20,102.75,1
27560.0,43,1,4295.35,5499,20,-90.0,0
50956.44211506332,30,1,0.0,5812,20,18.61,1
50956.44211506332,5,1,38375.65,5311,13,113.65,1
27262.0,43,1,6580.25,5813,20,88.16,1
27407.0,43,1,10907.35,5094,20,37.54,0
27407.0,43,1,38783.28333333333,5541,20,-55.0,0
50956.44211506332,5,1,18684.3,5816,13,24.49,1
50956.44211506332,5,1,1907.7166666666667,4121,13,1.56,0
50956.44211506332,29,1,24516.816666666666,5411,20,19.0,1
50956.44211506332,29,1,150.03333333333333,5310,20,25.5,1
50956.44211506332,29,2,168.63333333333333,5541,20,0.99,1
50956.44211506332,29,2,0.05,5211,20,58.84,1
50956.44211506332,29,1,187.06666666666666,4121,20,23.52,1
50956.44211506332,42,1,0.0,5311,20,107.85,1
55904.0,38,1,19656.216666666667,7538,20,61.18,0
50956.44211506332,62,1,17610.666666666668,5921,20,38.55,1
50956.44211506332,5,1,46.45,5311,13,78.14,1
50956.44211506332,5,1,72.7,5300,13,197.0,1
55904.0,38,1,36702.1,7538,20,66.03,0
50956.44211506332,5,1,40510.61666666667,5651,13,68.92,1
44680.0,52,1,18.333333333333332,8021,20,166.68,1
55912.0,38,1,6701.183333333333,5912,20,22.25,0
50956.44211506332,5,1,19919.766666666666,5310,13,84.81,1
22203.0,66,1,0.0,5411,20,50.6,0
22204.0,66,1,30479.433333333334,5812,20,76.54,0
22003.0,66,1,8294.683333333332,5310,20,113.15,1
28658.0,43,1,0.0,5411,20,65.09,0
28690.0,43,1,13319.95,5311,20,86.33,0
28658.0,43,1,62111.61666666667,5541,20,68.57,0
93702.0,5,1,0.0,4214,20,32.97,0
93710.0,5,1,23355.25,4829,20,60.0,0
50956.44211506332,5,1,43770.083333333336,3006,13,242.6,1
50956.44211506332,5,1,184.9,3730,13,-217.0,1
50956.44211506332,29,1,21848.383333333335,5311,20,488.29,1
50956.44211506332,5,3,0.0,5311,13,62.86,1
50956.44211506332,5,3,5.233333333333333,5732,13,201.74,1
50956.44211506332,5,3,0.5333333333333333,5311,13,371.88,1
50956.44211506332,5,2,17115.3,4214,13,1.45,1
50956.44211506332,5,2,2.716666666666667,5311,13,78.19,1
53218.0,69,1,16.35,5932,20,70.07,1
50956.44211506332,5,1,194.83333333333334,4722,13,-189.0,1
53132.0,69,1,9377.283333333333,7538,20,69.97,0
53132.0,69,1,15153.6,5310,20,211.28,0
53132.0,69,1,27766.85,5814,20,30.07,0
53132.0,69,1,505.78333333333336,5499,20,-74.0,0
33312.0,14,1,0.0,7832,20,15.35,0
95821.0,5,1,0.0,5812,20,50.52,0
95820.0,5,1,1193.0,5541,20,5.13,0
95820.0,5,1,25079.383333333335,9402,20,5.13,0
95228.0,5,1,11709.75,5310,20,103.14,1
50956.44211506332,5,1,40375.55,5193,13,29.38,1
95926.0,5,1,19281.05,3509,20,145.7,0
95820.0,5,1,3641.1,5812,20,48.39,0
95821.0,5,1,5532.1,4814,20,173.98,0
95820.0,5,1,9640.033333333333,5912,20,49.09,0
23235.0,66,1,0.0,5813,20,45.33,0
50956.44211506332,5,1,10747.483333333334,5311,13,10.63,1
23320.0,66,1,22598.633333333335,5211,20,81.16,0
4074.0,36,1,0.0,7542,20,24.41,0
4074.0,36,1,129.15,5813,20,22.22,0
4074.0,36,1,54495.21666666667,5211,20,63.43,0
50956.44211506332,5,2,17136.966666666667,9402,13,15.04,1
50956.44211506332,5,2,2.0833333333333335,5211,13,1.55,1
50956.44211506332,5,1,25559.55,4900,13,127.31,0
11360.0,50,1,0.0,7832,20,30.92,0
50956.44211506332,4,1,65.58333333333333,7011,20,343.0,1
50956.44211506332,42,1,23088.066666666666,5621,20,65.89,1
11355.0,50,1,3569.9166666666665,5499,20,23.92,0
11355.0,50,1,38549.666666666664,5541,20,6.62,0
11355.0,50,1,19866.383333333335,5541,20,12.32,0
50956.44211506332,29,1,24345.433333333334,5541,20,-76.0,1
50956.44211506332,5,1,0.0,4121,13,31.4,0
94577.0,5,1,528.2833333333333,4121,20,42.27,0
50956.44211506332,5,1,1319.9666666666667,4784,13,45.31,0
94577.0,5,1,25964.866666666665,5541,20,4.25,0
50956.44211506332,5,1,1946.6833333333334,4784,13,40.6,0
50956.44211506332,5,1,3136.95,4784,13,45.85,0
50956.44211506332,5,1,1707.9666666666667,5912,13,51.79,1
50956.44211506332,5,1,71.48333333333333,5311,13,101.44,1
94579.0,5,1,3140.8333333333335,5912,20,122.4,0
30043.0,18,1,16012.25,5411,20,6.53,0
94577.0,5,1,12888.033333333333,5411,20,2.9,0
19143.0,55,1,6628.9,5311,15,50.48,0
94577.0,5,1,21641.55,5541,20,-72.0,0
94577.0,5,1,2233.733333333333,5411,20,7.74,0
43545.0,52,1,0.0,5912,20,5.67,0
43545.0,52,1,3986.266666666667,5541,20,22.05,0
44106.0,52,1,17603.65,4111,20,159.03,0
43560.0,52,1,22486.983333333334,4829,20,40.0,0
43605.0,52,1,2638.65,5311,20,86.58,0
11725.0,50,1,0.0,5812,20,23.6,0
70532.0,33,1,0.0,4814,20,172.99,0
48146.0,37,1,42684.2,3771,20,-243.0,0
50956.44211506332,5,1,50131.916666666664,5045,13,3.53,0
11937.0,50,1,0.0,5812,20,24.93,0
94606.0,5,1,33788.88333333333,3596,20,188.0,0
50956.44211506332,5,2,10206.866666666667,5719,13,77.9,1
50956.44211506332,5,2,0.13333333333333333,4829,13,176.94,1
50956.44211506332,5,1,30025.016666666666,5300,13,122.87,1
50956.44211506332,29,1,21073.4,5094,20,16.23,1
11937.0,50,1,3088.1666666666665,5300,20,15.01,0
91710.0,5,1,0.0,5541,20,169.86,0
91710.0,5,1,69089.63333333333,5912,20,52.1,0
50956.44211506332,5,1,12021.616666666667,3132,13,13.93,1
50956.44211506332,5,1,50.38333333333333,3006,13,138.01,1
75013.0,61,1,0.0,7995,20,181.81,1
75654.0,61,1,22126.116666666665,5719,20,62.32,0
75002.0,61,1,4007.7166666666667,5499,20,0.14,0
75002.0,61,1,5481.383333333333,5499,20,-81.0,0
75002.0,61,1,19175.366666666665,5499,20,11.51,0
46614.0,25,1,31337.366666666665,5912,20,161.37,0
50956.44211506332,29,1,8308.85,5310,20,150.2,1
75002.0,61,1,7131.166666666667,5912,20,78.67,0
78223.0,61,1,0.0,7538,16,28.77,0
78221.0,61,1,21568.55,7230,16,11.05,0
50956.44211506332,5,1,63813.46666666667,3771,13,-479.0,1
78073.0,61,1,7473.35,5411,20,74.26,1
50956.44211506332,62,1,0.0,5310,20,287.71,1
50956.44211506332,62,1,73.71666666666667,5094,20,57.58,1
27529.0,43,1,7898.133333333333,5411,20,23.29,0
27529.0,43,1,12170.033333333333,5310,20,60.79,0
50956.44211506332,5,1,30063.2,5719,13,99.24,1
50956.44211506332,5,3,27.816666666666666,4411,13,2169.36,1
50956.44211506332,5,3,1.3166666666666667,5311,13,24.6,1
50956.44211506332,5,3,0.9166666666666666,5193,13,252.3,1
50956.44211506332,5,1,4863.216666666666,5815,13,75.14,1
50956.44211506332,21,1,54.38333333333333,5411,20,200.88,1
50956.44211506332,5,1,19.716666666666665,5912,13,32.14,1
50956.44211506332,5,1,185.66666666666666,3387,13,-121.0,1
50956.44211506332,5,2,14169.283333333333,4829,13,8.92,1
50956.44211506332,5,2,4.416666666666667,5732,13,238.96,1
89148.0,49,1,24.716666666666665,3775,7,252.13,1
27501.0,43,1,49.86666666666667,5651,20,192.05,1
27622.0,43,1,93.46666666666667,5411,20,0.01,1
27530.0,43,1,964.55,5812,20,39.53,0
27529.0,43,1,7912.533333333334,7995,20,60.8,0
75023.0,61,1,0.0,5541,20,-53.0,0
75023.0,61,1,8312.983333333334,5499,20,32.45,0
75023.0,61,1,12596.5,5499,20,35.04,0
75023.0,61,1,867.3333333333334,5541,20,66.0,0
75023.0,61,1,45495.11666666667,5541,20,73.0,0
75023.0,61,1,11519.5,5541,20,30.03,0
75023.0,61,1,10584.216666666667,5499,20,-74.0,0
78665.0,61,1,0.0,4121,20,25.27,0
3246.0,46,1,3509.2,5812,20,53.41,0
78665.0,61,1,31139.083333333332,5541,20,86.0,0
50956.44211506332,5,1,8919.833333333334,4900,13,44.99,0
50956.44211506332,5,1,21079.65,5814,13,83.57,1
50956.44211506332,5,1,1066.05,4784,13,41.55,0
50956.44211506332,5,1,38136.566666666666,4784,13,28.1,0
50956.44211506332,5,1,1074.7666666666667,4784,13,42.98,0
50956.44211506332,5,1,30241.1,5300,13,4.87,1
50956.44211506332,5,1,47.46666666666667,5970,13,5.61,1
50956.44211506332,5,1,6407.583333333333,4784,13,43.33,0
78665.0,61,1,1395.75,4121,20,32.82,0
50956.44211506332,5,2,1921.2833333333333,5816,13,4.29,1
50956.44211506332,5,2,1.35,5719,13,142.86,1
78665.0,61,1,22472.966666666667,8041,20,136.51,0
11211.0,50,1,0.0,5541,2,56.91,0
11211.0,50,1,31583.883333333335,5541,2,42.81,0
11211.0,50,1,4055.8166666666666,5311,2,10.15,0
11211.0,50,1,21432.116666666665,5541,2,50.45,0
11211.0,50,1,7656.383333333333,5499,2,47.35,0
50956.44211506332,5,1,2589.866666666667,4784,13,50.71,0
11211.0,50,1,1038.75,5812,2,8.64,0
50956.44211506332,5,2,1145.7333333333333,7996,13,190.98,1
50956.44211506332,5,2,2.3833333333333333,4411,13,1330.43,1
50956.44211506332,5,1,19.4,5311,13,64.39,1
11211.0,50,1,1899.1833333333334,5541,2,11.03,0
50956.44211506332,5,1,8927.433333333332,5912,13,116.65,1
11211.0,50,1,3007.7166666666667,5300,2,95.9,0
11211.0,50,1,19457.533333333333,5499,2,89.0,0
50956.44211506332,42,1,0.0,3359,20,329.0,0
14085.0,50,1,29859.533333333333,5812,20,62.54,0
50956.44211506332,5,1,7609.95,3684,13,236.09,1
50956.44211506332,5,1,3613.0333333333333,5311,13,96.25,1
50956.44211506332,5,1,18.633333333333333,5310,13,286.95,1
50956.44211506332,5,1,6488.533333333334,5814,13,9.26,1
50956.44211506332,5,1,10526.683333333332,3504,13,184.87,1
14850.0,50,1,86319.08333333333,5814,20,41.68,0
50956.44211506332,5,1,0.0,5719,13,0.8,1
50956.44211506332,5,2,42.35,5310,13,7.94,1
50956.44211506332,5,2,6.8,5533,13,547.61,1
50956.44211506332,21,1,2274.35,5912,20,42.74,1
92376.0,5,1,7299.183333333333,5541,20,7.32,0
84003.0,64,1,59877.15,5411,20,28.35,0
48375.0,37,1,0.0,5912,20,52.56,0
50956.44211506332,5,2,2562.133333333333,5912,13,39.13,1
50956.44211506332,5,2,6.05,4411,13,2052.77,1
48377.0,37,1,2973.6666666666665,4829,20,100.0,0
48375.0,37,1,12458.0,5411,20,46.5,0
50956.44211506332,5,1,5548.25,5311,13,55.55,1
48375.0,37,1,6787.7,5300,20,163.44,0
50956.44211506332,5,1,18933.633333333335,5651,13,102.58,1
48375.0,37,1,2498.233333333333,5912,20,46.79,0
48377.0,37,1,2302.5666666666666,5411,20,7.76,0
50956.44211506332,5,1,5718.15,7996,13,8.28,1
50956.44211506332,5,2,0.0,5310,13,149.74,1
50956.44211506332,5,2,0.6166666666666667,4829,13,123.56,1
65201.0,39,1,12622.616666666667,5541,20,13.48,0
33176.0,14,1,0.0,5541,10,88.0,0
50956.44211506332,42,1,16729.5,5045,20,94.82,1
50956.44211506332,5,1,7641.616666666667,5193,13,18.44,0
96706.0,20,1,8002.55,5812,20,3.78,0
