Text,Label
???? ?? ??? ?? ??? ????? ???? ???? ?????? ??????? ???? ??????? ?????,1
????? ???? ???? ???? ???? ???????? ???? ???? ???? ??????????? ???????? ,1
"?? ?????? ??? ???????? ???? ???? ?? ????? ???? ???? ?????, ???? ?????? ?? ????? ?????? ???? ???? ?? ?????????? ",1
????? ???? ????? ???? ,1
?? ???? ?????? ???? ,1
???????? ?????? ??? ????? ,1
????? ????? ???? ??? ,1
????? ???? ??? ???? ???? ???? ??? ???????? ?,1
???? ?????? ???? ?????? ???? ,1
?? ?? ????? ????????? ?? ??? ??? ,1
?? ????? ????? ???? ???? ??? ????,1
?????? ???? ,1
???? ?????? ???? ,1
???? ???? ,1
????? ?????? ???? ???? ??? ?????? ?? ?? ?? ?????????? ,1
??????? ?????? ?? ??? ,1
???? ??? ?????? ??????? ???? ????? ?? ??????? ??? ,1
??? ???? ????????? ????? ,1
??? ???? ???? ?? ??? ??? ??? ???? ???? ??? ?? ? ???? ??? ?????? ?? ???? ????? ???? ???? ??? ???? ?????? ??? ?? ?????? ???? ???? ????? ,1
????? ????? ?????? ????? ,1
????? ????? ???? ??????? ?????? ???? ????? ???? ,1
?? ???? ?? ???? ??????,1
??? ???? ?? ??? ????? ?? ??? ?????,1
??????? ?????? ?????,1
???? ??? ????? ?????? ??? ?????,1
????? ??????? ?? ?????? ?????? ? ,1
"???? ????, ??? ???? ???? ?????? ??? ?? ???? ??? ??, ???? ",1
????? ?? ?????? ??? ?????,1
???? ?? ?? ?? ??? ???? ??? ???? ? ? ????? ??? ???? ????? ,1
??? ?????,1
????? ??????? ?????,1
????? ????? ???? ????? ???? ????,1
??? ????? ???? ???? ?????,1
?????? ????? ???? ?????? ??? ?????,1
?????? ???,1
??? ???????? ???????? ???? ?????,1
"???? ????? ??? ?? ??, ????, ???,??? ??? ???? ",1
? ???? ??? ???? ??? ??????,1
??? ???? ???? ???? ???????? ???????? ,1
??? ???? ???? ,1
?? ???? ?? ??? ???? ???? ???? ??????,1
?? ??? ??????? ?????? ??? ??? ??????? ????????? ??? ??? ,1
????? ?? ?????? ???? ???? ?? ????,1
????? ??????? ?????,1
???? ???? ??? ?????????? ?? ???? ?? ?????? ?????????,1
??? ?????? ??? ??????,1
"????? ??? ???? ???? ????? ??? ??? ???? ,???? ??????",1
?? ???? ?? ???? ??? ???? ??? ????? ???? ?? ?????? ?,1
????????? ?? ?????? ??? ????? ????? ?????,1
"??? ???? ??????? ????? ???? ???,???? ?????? ??? ???? ?? ???? ???? ?? ???",1
???? ??? ??? ?????? ?????? ?? ????? ,1
???? ????? ???? ????? ???? ???? ???????? ?????? ?????,1
????? ???? ?????,1
?? ??? ???? ?? ???? ???? ??? ??? ????,1
"???? ???? ?????, ??? ????? ",1
?????? ?? ????? ??? ???????,1
????????? ???? ????? ?????? ????? ?????? ,1
"???, ????? ????? ?? ??",1
????? ???? ?????? ??? ??? ????? ????? ????? ??????? ???? ?????? ,1
????? ??? ?????? ????? ,1
??? ???? ????? ?????,1
?? ??? ?????? ?? ??? ??? ??? ????? ??? ???? ??? ??????,1
??? ?????? ?????? ???? ???? ???? ??? ??? ????? ,1
?? ????? ???? ????? ????????? ??? ????? ????? ??? ???? ??? ???? ,1
??? ??? ?? ?????? ?????,1
?? ????? ??? ????? ???? ???? ??? ??? ?????? ?????,1
??? ???? ????? ????? ??? ???? ???????????? ?? ???? ????? ????? ??? ??? ????? ,1
"???? ????? ?? ?? ????,??? ????? ????? ????? ???? ????? ??? ?????,????? ?????? ???? ????, ??? ????? ???? ",1
????? ????? ???? ??? ???????,1
???? ????????? ????? ???? ?????? ???????? ??? ?? ???? ??????? ???? ????? ??? ??? ?? ????? ??? ????? ??? ???? ??? ?? ????? ?????,1
??????? ???? ??? ???? ,1
???? ??? ??? ???? ????? ????? ????? ???? ???? ????? ????? ????? ????...... ,1
????????? ???? ???? ?????? ?? ??? ??? ?????? ????? ?? ???? ???? ???? ???? ?? ?????? ??? ??? ??? ?????????? ???? ???? ?? ????? ,1
"?? ????? ???? ????, ??? ??? ?????",1
?? ?? ???? ??? ?? ?? ??? ?? ???? ??? ?? ????.,1
????????? ???? ???? ?????? ?? ??? ??? ?????? ?????,1
????? ?????? ????? ???? ??????? ????? ??? ???? ?? ?? ???? ???? ?? ?? ??? ,1
???? ????? ???? ???? ????? ???? ???? ??? ?? ???? ????? ?? ???? ????? ???? ??????? ????? ?????? ,1
??? ??? ???? ????? ????? ???? ???? ,1
????? ??? ????? ???? ???? ? ???? ??? ??????? ????? ???? ???? ????? ??? ???? ??? ????? ?????? ?? ?????? ???? ????? ??? ,1
???? ????? ????? ??????? ??????? ???? ??? ???? ???? ????? ?? ????????????? ????? ???? ????? ????? ?? ???? ?? ???? ????? ???? ,1
??? ???? ?????? ????????? ,1
???? ????? ???? ??? ???? ??????? ?????? ???? ????? ??? ????? ?? ,1
???? ?? ???????? ???? ???.. ?? ???? ???? ??? ???? ???? ????? ????.. ??? ???? ???? ?????? ????.. ,1
?? 2? ????? ????? ???? ???? ???? ???? ??? ,1
???? ????? ??? ??????? ???? ????? ???? ???? ????????? ????? ,1
"??? ???? ???? ?? ??? ????? ????,???? ????? ???? ???? ?? ????? ???? ???? ??????",1
???? ?????? ? ??? ????? ,1
??? ????? ??????? ??? ???? ???? ????? ???? ????? ?????? ???? ??? ????????? ?????? ,1
"? ??? ??? ????, ??? ????? ?? ??????????? ????? ???? ???? ???????",1
???? ???? ??? ?? ???? ??????? ???? ???? ??????? ???? ???? ??| ,1
??? ????? ?? ?? ?? ???? ??? ????? ????? ,1
"???? ????? ????, ????? ???? ?????? ????,",1
???????? ???? ???? ????? ????? ??? ??? ???? ????,1
????? ??? ??? ???? ??? ,1
??? ??? ?????? ??? ????? ???? ???????,1
?? ???????? 18 ???? ??? ?????? ??????? ?? ?? ?? ??? ?? ?? ???? ,1
???? ????? ???? ?????? ???? ????? ?? ???? ??? ?? ????? ???? ,1
"????? ????, ???? ??????? ??? ??? ??????, ???? ",1
?????? ?????? ???? ?????,1
???? ???? ???? ???? ?? ?? ???? ,1
???? ?? ???? ????? ??? ??? ?? ??? ???? ?????? ??????,1
"???????? ????,",1
"??????? ??????? ?????? ????? ???? ?????,",1
"??? ????,???? ????? ??????",1
???? ?? ?? ????? ????? ???? ?? ??? ????? ?? ,1
?????? ?????? ????? ,1
????? ???? ???? ?? ? ???? ?????,1
????? ???? ????? ???? ?????? ?? ???? ?????? ????? ,1
?? ????? ???? ???? ? ????? ?? ??? ??? ???? ???,1
???? ?? ???? ??? ?? ?? ???? ??? ???,1
???? ???? ???? ??????????  ??? ???? ??? ,1
?????? ???? ???? ????? ???,1
?? ??????? ?? ??? ??????? ???? ????? ??? ???? ???? ????? ???? ??? ????? ,1
?????? ??? ??? ?? ??? ???? ????? ???? ??? ????,1
??????? ???????? ????? ?? ?? ?? ????? ???? ??????,1
?????? ???? ?????? ???? ???,1
????? ???? ??? ? ?? ????? ?????? ???? ???? ????? ????? ?????? ????????? ???? ?????? ???? ???? ???? ?? ??? ??? ???? ??? ??? ??????? ???? ??????? ???? ??? ???? ??? ?????? ?? ??? ?????? ???? ???? ????? ???? ???????? ?????? ???? ????? ?????? ,1
???? ??? ???? ????? ???????? ??? ?? ???? ??? ?? ?? ????? ????? ??????? ?? ?????? ???????? ????? ????? ? ??? ?? ?? ????? ????? ????? ????? ???? ??? ?? ??? ?? ???? ????? ?? ????? ????? ?? ???? ??????? ???????? ???? ????? ? ???????????? ? ??? ?? ???? ?? ??? ?? ???????????????? ???? ??? ???? ???? ?? ??? ???????? ???? ??????? ?? ?????????????? ???? ?? ????? ?? ??? ???,1
???? ????? ????? ?? ??? ????? ???? ?????? ??? ????? ?????????? ???? ????? ???? ??? ??? ????? ???? ?? ???? ?? ????? ?????? ???? ????? ?? ??????? ,1
"?? ????? ?????? ???? ???? ?? ???? ??, ???? ??? ??? ???, ??? ???? ??? ?? ??? ??? ????? ",1
???????? ?????? ???? ????? ??? ?????? ???? ??????? ????? ?? ??? ??????? ???? ??? ??????? ??????? ???? ?? ???? ????? ?? ???????? ??? ????? ?????????? ????? ??? ??????? ??? ???? ?? ???? ????? ??????  ,1
"???? ???? ????? ???? ?? ??? ??? ???? ????????? ?? ?????? ?? ????? ???? ???? ????? ?? ?? ???? ???? ?????? ????? ??? ?? ??? ????? ??? ???? ?????? ???? ???? ???? ?????? ???? ??? ?? ??? ??? ???? ????? ????? ??? ???? ????? ??? ??? ?????? ????? ??????? ???? ???? ?????? ???? ??? ?? ??????? ???? ??? ????? ???	",1
"????? ???? ??? ? ?? ????? ?????? ???? ???? ????? ????? ?????  ????????? ???? ?????? ???? ???? ???? ?? ??? ??? ???? ??  ??? ??????? ???? ??????? ???? ??? ???? ??? ?????  ?? ??? ?????? ???? ???? ????? ???? ???????  ?????? ???? ????? ?????? 	",1
"???? ??? ???? ????? ???????? ??? ?? ???? ??? ?? ?? ????? ????? ??????? ?? ?????? ???  ??? ????? ????? ? ??? ?? ?? ????? ????? ????? ????? ???? ??? ?? ??? ?? ???? ????? ?? ????? ????? ?? ???? ??????? ???  ??? ???? ????? ? ?????  ????? ? ??? ?? ???? ?? ??? ?? ????? ?????????? ???? ??? ???? ???? ?? ??? ??  ???? ???? ??????? ?? ??????  ?????? ???? ?? ????? ?? ??? ?? 	",1
"?????? ???? ?????? ???? ?? 	",1
"???????? ????? ????? ??? ?? ????????? ?? ??????? ?????? ?????? ???? 	",1
????? ??? ?????? ???? ????? ????? ??????? ??????? ???? ????? ?????? ????????? ???? ????? ?????? ????? ????? ?????? ???? ????,1
?????? ???? ?? ????????? ????? ?????? ??? ???? ??? ????? ????? ???? ??? ?????????? ??????,1
??? ?????? ???? ????????????? ?????? ??????? ??? ??? ????,1
"????? ??? ? ????? ???? ??? ???????, ?? ????? ?? ?????? ???? ??? ? ????? ????? ",1
?????? ?????? ???? ??? ???????? ??? ??????? ??? ?? ????????? ?????? ???????? ??? ??????? ???????? ??? ???????? ?? ???? ????? ? ??? ?? ?? ??? ?????? ???? ????? ???? ? ???? ??? ???? ??? ???? ????????? ??? ????? ???? ??? ????? ? ??? ????? ???? ?????? ???? ???? ?? ???? ???? ??? ??? ???? ?? ??????? ??????? ???? ????? ???????????? ?? ??? ??? ?????? ????? ? ??? ?????? ???? ?? ?? ????? ???? ?????? ??? ? ?????? ???? ????? ??? ????????? ?????? ???? ??? ? ????? ?? ???? ???? ? ????? ?????? ?? ,1
?????? ???? ??? ??? ???? ????? ?????? ??????? ? ?? ????? ???? ?????? ???? ?????? ?,1
???? ???????? ?????? ???? ??? ???? ????? ???????,1
??????? ???? ???? ?????? ???? ??? ??? ???? ????? ??? ???? ?????? ??????,1
???? ??? ?? ?????? ????? ??????? ?????? ???? ??? ????????????? ????? ????? ?????? ???? ????? ???? ????,1
? ?? ?????? ??? ??? ??? ??? ?????? ???? ??????? ????? ?? ????? ????? ?????? ????,1
????? ???? ?????? ???? ?????????? ???? ?????? ????? ??? ???? ??? ???? ?????? ?????? ??? ???? ????? ????,1
????? ???????? ??????? ??????? ???????? ????? ?? ?????? ???? ???????? ?????? ??????? ???? ????? ????? ??? ?????? ????? ??? ???? ???????? ?????? ??????? ?????? ???????? ?????? ??????? ????????? ??? ????? ?????? ???????? ????? ????? ?? ????? ???? ????? ???? ????? ??? ?????? ???? ???? ????????? ??? ??????? ?????? ?????? ???? ???? ????????? ?????? ??????? ?????? ??? ????? ???? ???? ????,1
?????? ???? ???? ??? ????? ?????????,1
?? ?????? ???? ??? ?????? ?? ????????? ??????? ????????? ??? ???? ???????? ??????????? ???? ???? ???????? ????? ???? ????????? ??????? ??? ??? ?? ????????? ???? ??????? ????? ?????? ????? ???,1
??? ??? ?????? ???? ???? ???? ?????????? ???? ??? ?????? ?????? ????????? ????? ??? ????,1
??????? ???? ?????? ???? ????? ?????,1
?????? ???? ???? ???? ???? ???? ????,1
?????? ???? ???? ???? ?? ?????? ???? ?????? ??? ????? ???????? ????? ??? ,1
?????? ???? ???? ?????? ????? ????? ????? ?????? ????? ??? ?????,1
?????? ???????? ? ?? ?? ??????? ?? ?? ???? ? ???? ????? ????? ????????? ???????? ??????? ?????? ?? ?? ???? ???????? ??? ?? ?????????????? ?????? ???? ?????? ??? ??? ??????????????????? ???? ?????? ??? ????? ??????? ?????? ?????? ??? ??? ??? ???? ?,1
?????? ???? ???? ???? ??? ???? ?? ??? ?? ????? ?? ?????????,1
?????? ???? ?????????? ????????? ????? ?? ??? ??? ???????,1
?????? ???? ??????? ??????? ??? ???? ???? ?????? ???? ??? ?????? ??????? ?????? ???? ??? ?? ? ??? ???? ??? ???? ???????? ???? ????? ??????? ???? ?????? ???? ???,1
?????? ???? ?????????? ???? ?? ???? ?? ???? ?? ?????? ??? ? ??????? ??? ??? ????? ?? ??????? ?????? ???? ?? ????,1
?????? ???? ??????? ????? ???? ??,1
?? ?????? ???? ??? ?????????? ????????? ??? ????????? ????? ???? ?????????? ???? ????????? ???? ????? ???? ??? ? ????? ??????? ??? ?????? ???????? ???? ????????? ???? ???? ????????? ???? ??????? ???? ?? ????????? ???? ????? ,1
?????? ???? ?????????? ????????? ????? ?? ??? ??? ?????????,1
?????? ????? ?????? ???? ??? ?????? ???? ?? ???????? ?? ?????? ????? ???? ?? ??? ????? ?? ???? ???? ?????? ?????? ???? ?????? ?????,1
?????? ???? ????? ??????? ??? ???? ???????? ?? ???? ?? ????? ????? ???? ???,1
????? ?????? ???? ??? ???? ?????? ????? ???????? ???? ??????? ???? ??? ???,1
?????? ???? ???? ????????? ???? ???? ???? ???? ?? ,1
?? ?????? ?????? ???? ??? ????? ?? ???,1
"?????? ???? ?????????? ????????? ????? ?? ??? ??? ?????? 	",1
"?????? ???? ?????????? ???? ?? ???? ?? ???? ?? ?????? ???   ??????? ??? ??? ????? ?? ??????? ?????? ???? ?? ????	",1
"????? ??? ?????? ???? ????? ????  ??????? ??????? ???? ????? ?????  ????????? ???? ????? ?????? ????? ????? ?????? ???? ????	",1
"????? ?????? ???? ??? ???? ?????? ????? ???????? ???? ??????? ???? ??? ???	",1
"?????? ???????? ? ?? ?? ??????? ?? ?? ???? ? ???? ????? ????? ???? ???? ???????? ??????? ?????? ?? ?? ???? ???????? ??? ?? ??? ?????????? ?????? ???? ?????? ??? ??? ??? ???? ?????? ??? ???? ?????? ??? ????? ??????? ?????? ?????? ??? ??? ??? ???? ?	",1
"??????? ?????? ???? 	",1
"?????? ????? ?????? ???? ??? ?????? ???? ?? ???????? ?? ?????? ????? ???? ?? ??? ????? ?? ???? ???? ?????? ?????? ???? ?????? ?????	",1
"?????? ???? ?? ????????? ????? ?????? ??? ???? ??? ????? ????? ???? ??? ?????????? ??????	",1
"?????? ???? ?????????? ????????? ????? ?? ??? ??? ??????   	",1
"???? ???????? ?????? ???? ??? ???? ????? ???????	",1
"?????? ???? ???? ???? ?? ?????? ???? ?????? ??? ????  ???????? ????? ??? 	",1
"??? ?????? ???? ????????? ??? ?????? ??????? ??? ??? ????	",1
"??? ??? ?????? ???? ???? ???? ?????????? ???? ??? ?????? ?????? ????????? ????? ??? ????	",1
"?????? ???? ???? ???? ???? ???? ????	",1
"?????? ???? ? ??????? ???? ???? ??????  	",1
" ?? ?????? ???? ??? ?????????? ????????? ??? ????? ??? ????? ???? ???? ????? ???? ???? ???? ???? ????? ???? ???   ????? ??????  ??? ?????? ???????? ???? ????????? ???? ???? ???? ???? ???? ??????? ???  ?? ????????? ???? ????  	",1
"?????? ???? ??????? ????? ???? ??	",1
"???? ??? ?????? ???? ??? ??? ????? ???? ???? ????? 	",1
"? ?? ?????? ??? ??? ??? ??? ?????? ???? ??????? ????? ?? ????? ????? ?????? ????	",1
"?????? ???? ??????? ???????? ?????? ????????? ???? ?? ??? ??? ??? ??  	",1
"?????? ???? ????? ??????? ??? ???? ???? ??? ?? ???? ?? ????? ????? ???? ?? 	",1
"????? ???? ?????? ???? ?????????? ???? ?????? ????? ??? ???? ??? ???? ?????? ?????? ??? ???? ????? ????	",1
"?????? ???? ???? ???? ??? ???? ?? ??? ?? ????? ?? ?????????	",1
"???? ??? ??? ?????? ????? ??????? ??????? ???, ??? ????????????? ?????? ????? ?????? ????, ?????? ???? ????",1
"?????? ???? ??? ???? ?????? ??????  ?? ??? ???? ?? ???????? ???????? ?????? ??? 	",1
"?? ?????? ?????? ???? ??? ????? ?? ???	",1
"?????? ?????? ???? ??? ???????? ??? ??????? ??? ?? ????????? ?????? ???????   ??? ??????? ???????? ??? ???????? ?? ???? ?????   ??? ?? ?? ??? ?????? ???? ????? ????   ???? ??? ???? ??? ???? ????????? ??? ????? ???? ??? ?????   ??? ????? ???? ?????? ???? ???? ?? ???? ???? ??? ??? ???? ?? ??????? ??????? ???? ????? ???????????? ?? ??? ??? ?????? ?????   ??? ?????? ???? ?? ?? ????? ???? ?????? ???   ?????? ???? ????? ??? ????????? ?????? ???? ???   ????? ?? ???? ????   ????? ?????? ?? 	",1
"??????? ???? ?????? ???? ????? ?????	",1
"?????? ???? ???? ???? ??	",1
"???? ?????? ???? ?? ???????? ????? ??????? ?????? ???????? ?? ????  ??? ??? ???? ?????? ????? ???? 	",1
"?????? ????  ????????? ?????? ????? ??? ???  ????????? ??? ??? ?????? ?? ????	",1
"????? ???????? ??????? ??????? ???????? ????? ?? ?????? ???? ???????? ?????? ??????? ???? ????? ????? ??? ?????? ????  ??? ???? ???????? ?????? ??????? ?????  ???????? ?????? ??????? ????????? ??? ????? ?????? ???????? ????? ????? ?? ????? ???? ????? ???  ????? ??? ?????? ???? ???? ????????? ??? ??????? ?????? ?????? ???? ???? ????????? ?????? ??????? ?????? ??? ????? ???? ???? ??? 	",1
"?????? ????? ?????? ???? ????????	",1
"?????? ???? ???? ?????? ????? ????? ????? ?????? ????? ??? ?????	",1
"????? ???? ?? ????? ????? ??? ??? ??? ??? ????????? ?????? ????  	",1
"?????? ???? ??????? ??????  ??? ???? ???? ?????? ???? ??? ?????? ??????? ?????? ???? ??? ??   ??? ???? ??? ???? ???????? ???? ????? ??????? ???? ?????? ???? ?? 	",1
"?? ?????? ???? ??? ?????? ?? ????????? ??????? ????????? ??? ???? ???????? ???? ?????? ???? ???? ???????? ????? ???? ????????? ??????? ??? ??? ?? ????????? ???? ??? ??? ????? ?????? ????? ?? 	",1
"?????? ???? ???? ????????? ???? ???? ???? ???? ?? 	",1
????? ???? ???? ????? ???? ??? ,1
? ????? ???? ??? ????? ?? ??? ???? ??? ????? ?? ??? ???? ???? ???? ????? ,1
"??? ???? ????? ???? ?? ????	",1
?????? ??????? ? ??? ????? ???? ?????? ????? ?????? ?? ???? ?? ??? ??? ???? ???????? ????? ???? ??????? ?????? ???? ?? ????? ?????? ??????? ??? ????? ??? ??? ????? ????? ?????????? ???? ???? ???? ???? ?????? ???? ??? ??????? ?? ?????? ?? ?? ????? ??? ??? ?????? ?????? ??????,1
???? ?? ???? ????? ?? ???? ???? ?? ????? ???? ???? ??? ????? ?????? ?????? ???? ?????? ?????? ??? ?? ??? ??????? ???? ??? ????? ???? ???? ?????? ??????? ???? ???? ??? ??? ???? ????? ???? ?????? ????? ???? ??? ???? ??? ??? ???? ??? ???? ?? ?? ???? ?????? ?????? ???? ?????? ???? ????? ???? ??? ????? ???? ??? ?? ??? ??? ??? ??? ?? ???? ??? ??????? ????? ????? ?????? ??? ???? ??? ?? ??? ????? ?? ??? ???? ??????? ???? ?? ???? ???? ??? ?? ??? ???? ?????? ?????? ???? ?? ???? ????? ???? ???? ????? ?? ?,1
"Bong ?? ?? ??? ?? ??????? ??? ???? ??????	",1
"???? ?? ???? ????? ?? ???? ???? ?? ????? ???? ???? ??? ????? ?????? ?????? ???? ?????? ?????? ??? ?? ??? ??????? ???? ??? ????? ???? ???? ?????? ??????? ???? ???? ??? ??? ???? ????? ???? ?????? ????? ???? ??? ???? ??? ??? ???? ??? ???? ?? ?? ???? ?????? ?????? ???? ?????? ???? ????? ???? ??? ????? ???? ??? ?? ??? ??? ??? ??? ?? ???? ??? ??????? ????? ????? ?????? ??? ???? ??? ?? ??? ????? ?? ??? ???? ??????? ???? ?? ???? ???? ??? ?? ??? ???? ?????? ?????? ???? ?? ???? ????? ???? ???? ????? ?? ?	",1
"?????? ??????? ? ??? ????? ???? ?????? ????? ?????? ?? ???? ?? ??? ??? ???? ???????? ????? ???? ??????? ?????? ???? ?? ????? ?????? ??????? ??? ????? ??? ??? ????? ????? ?????????? ???? ???? ???? ???? ?????? ???? ??? ??????? ?? ?????? ?? ?? ????? ??? ??? ?????? ?????? ??????	",1
"????? ???? ??? ????? ??? ?? ??????? ?????? ???? ???? ??? ?????? ?? ?????? 	",1
"?? ??????? ?? ????? ????????? ????? ??? ??? ?????? ????? ???? ????? ?? ???    	",1
??? ???? ?? ??????????? ???? ?????? ??????? ?? ?????? ?????? ???? ? ??? ??? ?????????? ?????? ???? ??? ??? ??? ?????? ??? ??? ??? ?????? ???? ?????? ??? ??? ?????????? ???? ????? ???? ?? ??? ????? ????? ????????? ????????????? ????? ???????????? ???? ???????? ?? ??? ??????????? ???? ?????? ?????? ??? ?? ??? ????????? ?????? ?,1
"???? ?????? ????? ????? ?? ???? ????? ???, ?? ???? ??????? ",1
"??? ???? ?? ??????????? ???? ?????? ??????? ?? ?????? ?????? ????   ??? ??? ?????????? ?????? ???? ??? ??? ??? ?????? ??? ??? ??? ?????? ???  ?????? ??? ??? ?????????? ???? ????? ???  ?? ??? ????? ????? ????????? ????????????? ????? ???????????? ???? ???????? ?? ??? ??????????? ???? ?????? ?????? ??? ?? ??? ????????? ??????  	",1
"??? ????? ??? ??????? ???? ??  ????? ?? ????? ?? ??????  	",1
"??????? ??? ????? ???  	",1
"?? ??? ???? ?? ???? ???? ??? ??? ??? 	",1
????? ????? ?????? ????? ???? ????? ? ???? ????? ????? ???????? ??? ?????? ??? ?? ,1
???????? ??? ????? ?????? ???? ???? ???? ????????? ?? ?????? ?? ?????????? ???? ????? ?? ??? ?????? ?????? ???? ????? ???? ? ,1
????? ???????? ???? ??? ????? ???? ??? ??? ????? ???? ????? ???? ???????? ????,1
???????? ???? ?????? ?? ??? ??? ?? ???????? ,1
??? ???? ???????? ?  ?????? ??????? ?????? ??????? ?,1
??? ????? ????? ??? ??? ??? ?? ?????? ??? ?? ???????? ??????? ????? ???? ?? ????????? ?? ???????? ????? ??? ????? ?? ????????? ????? ????? ????? ???,1
"?????? ???? ?? ????????  ?????????? ??????? ?? ?????? ???? ???? ????? ?????  ?????? ???? ????? ??? ?????????? ?? ????? ????  	",1
"????? ???????? ???? ??? ????? ???? ??? ??? ????? ???? ????? ???? ???????? ????	",1
"??? ????? ????? ??? ??? ??? ?? ?????? ??? ?? ???????? ??????? ????? ???? ?? ????????? ?? ???????? ????? ??? ????? ?? ????????? ????? ????? ????? ???	",1
"???????? ???? ????  ?????? ??? ???? ?? ??? ????? ????????? ????? ???? ????? ????? 	",1
"???????? ????? ???? ?????? ???? 	",1
?????? ???? ????????? ???? ???? ??? ???,1
???? ?????? ???? ??? ?????? ?????? ??? ???? ???? ?????,1
?????? ???? ?????? ???????? ????????? ????? ?? ???? ???? ???? ????????? ????? ?? ????? ?????? ???? ???? ???? ?? ????? ??? ????? ???? ??? ?? ??? ??????? ???? ???,1
?? ?????? ???? ??? ???? ?? ??? ?????? ???? ???? ??????? ??? ??? ?? ????? ??? ? ???? ?? ???? ??????? ?? ?? ???? ??? ??? ?????? ???? ??? ???? ?? ?????? ?? ??? ?? ???? ??? ??? ?? ??? ???? ?,1
?????? ???? ????????? ??? ??? ??? ?????? ??? ???? ???????? ?????? ???? ???? ?? ?? ?????? ??????????? ??? ??????? ???? ????? ??????? ????? ?? ?? ?? ?????? ???? ??? ?? ??????? ?????? ???? ??? ???? ???????? ????? ???? ???? ??? ????? ?????????? ????? ???? ?????? ??? ??????? ??? ???? ??????????,1
??? ?????? ???? ??? ? ???? ??? ?????? ???,1
???? ???? ???? ???? ?? ?????? ???? ????,1
?????? ???? ????? ??? ?? ???? ??? ???? ????? ?? ???? ?? ????? ???????????? ???????,1
?????? ???? ?????? ?? ?????? ???? ??????? ?? ???? ????? ????? ???? ?? ???? ?????? ???? ????? ????? ???? ????,1
?? ?????? ???? ??? ?? ??????? ?? ??? ???? ???? ???? ??? ?????? ??????? ??? ???? ???? ??????? ??? ?? ??? ??????? ??? ??? ??? ???? ???? ?????? ?????? ???? ?? ?? ??????? ???? ?????,1
? ?????? ???? ???????? ?? ???????? ??? ??? ?? ???? ??????? ????? ???? ???? ??? ?????? ????? ?????? ???? ???? ????? ?? ???? ? ???? ???? ??????? ??????? ???? ?? ???? ??? ?????? ??? ????? ?????? ??? ??????? ?? ???????? ???? ???? ?????,1
??? ?????? ???? ???? ??? ??? ??? ?? ??? ???,1
?????? ???? ??? ??? ???? ???? ??? ?? ???????? ??? ?????? ?????? ???? ?? ?? ??? ????? ????? ??????? ?,1
"?? ?????? ???? ??? ???? ?? ??? ?????? ???? ???? ??????? ??? ??? ?? ????? ??? ? ???? ?? ???? ??????? ?? ?? ???? ??? ??? ?????? ???? ??? ???? ?? ?????? ?? ??? ?? ???? ??? ??? ?? ??? ????  	",1
"???? ???? ???? ???? ?? ?????? ???? ????	",1
"? ?????? ???? ???????? ?? ???????? ??? ??? ?? ???? ??????? ????? ???? ???? ??? ?????? ????? ?????? ???? ???? ????? ?? ???? ? ???? ???? ??????? ??????? ???? ?? ???? ??? ?????? ??? ????? ?????? ??? ??????? ?? ???????? ???? ???? ?????	",1
"???? ?????? ???? ??? ?????? ?????? ??? ???? ???? ?????	",1
"??? ?????? ???? ??? ? ???? ??? ?????? ???	",1
"?? ????? ???? ?????? ????  ?? ???? ???? ???? ???? ??? ???? ?? 	",1
"??? ?????? ???? ???? ??? ??? ??? ?? ??? ???	",1
"?? ?????? ???? ??? ?? ??????? ?? ??? ???? ???? ???? ??? ?????? ??????? ??? ???? ???? ??????? ??? ?? ??? ??????? ??? ??? ??? ???? ???? ?????? ?????? ???? ?? ?? ??????? ???? ?????	",1
"?????? ???? ?????? ???????? ????????? ????? ?? ???? ???? ???  ????????? ????? ?? ????? ?????  ???? ???? ???? ?? ????? ??? ????? ???? ??? ?? ??? ??????? ???? ?? 	",1
"?????? ???? ????????? ??? ??? ??? ?????? ??? ???? ???????? ?????? ???? ???? ?? ?? ?????? ??????????? ??? ??????? ???? ????? ??????? ????  ?? ?? ?? ?????? ???? ??? ?? ??????? ?????? ???? ??? ???? ???????? ????? ???? ???? ??? ????? ?????????? ????? ???? ?????? ??? ??????? ??? ???? ??????????	",1
"?????? ???? ????????? ???? ???? ??? ???	",1
????? ??????? ??? ????????? ????? ??? ????? ??? ???? ???? ????? ????,1
??????? ???? ?? ?????? ???????? ???? ???? ?????? ??? ???? ???????? ??? ,1
"????? ??????? ??? ????????  ????? ??? ????? ??? ???? ???? ????? ??? 	",1
???? ???????? ???? ?????? ????????? ?? ???? ???????? ?????? ???? ?? ?? ?? ????? ?????? ??? ,1
????? ??? ?????? ????????? ?????? ???? ?? ????? ? ???????? ?????? ????? ?? ??? ?????? ???? ??????? ???????? ????? ???? ???? ??? ?? ??????? ?????? ??? ?????? ???????? ?????? ???? ?????? ?????? ? ??? ???? ???? ????? ?? ?? ?,1
"????? ??? ?????? ????????? ?????? ???? ?? ?????   ???????? ?????? ????? ?? ??? ?????? ????  ?????? ???????? ????? ???? ???? ??? ?? ??????? ??????  ?? ?????? ???????? ?????? ???? ?????? ??????   ??? ???? ???? ????? ?? ??  	",1
"???????? ?????? ????? ???? ?????? ???,  ",1
?? ???????? ???? ???? ??? ?????? ?,1
???????? ??  ??? ????? ????? ??? ????? ?????? ???? ?????? ? ,1
